Oak blackjack (o),6408
Off-hand adamant battleaxe,25771
Off-hand adamant claw,25943
Off-hand adamant dagger,25702
Off-hand adamant longsword,25735
Off-hand adamant mace,25684
Off-hand adamant scimitar,25753
Off-hand adamant sword,25720
Off-hand adamant warhammer,25789
Off-hand black battleaxe,25767
Off-hand black claw,25939
Off-hand black dagger,25698
Off-hand black longsword,25731
Off-hand black mace,25680
Off-hand black scimitar,25749
Off-hand black sword,25716
Off-hand black warhammer,25785
Off-hand bronze battleaxe,25761
Off-hand bronze claw,25933
Off-hand bronze dagger,25692
Off-hand bronze longsword,25725
Off-hand bronze mace,25674
Off-hand bronze scimitar,25743
Off-hand bronze sword,25710
Off-hand bronze warhammer,25779
Off-hand iron battleaxe,25763
Off-hand iron claw,25935
Off-hand iron dagger,25694
Off-hand iron longsword,25727
Off-hand iron mace,25676
Off-hand iron scimitar,25745
Off-hand iron sword,25712
Off-hand iron warhammer,25781
Off-hand mithril battleaxe,25769
Off-hand mithril claw,25941
Off-hand mithril dagger,25700
Off-hand mithril longsword,25733
Off-hand mithril mace,25682
Off-hand mithril scimitar,25751
Off-hand mithril sword,25718
Off-hand mithril warhammer,25787
Off-hand steel battleaxe,25765
Off-hand steel claw,25937
Off-hand steel dagger,25696
Off-hand steel longsword,25729
Off-hand steel mace,25678
Off-hand steel scimitar,25747
Off-hand steel sword,25714
Off-hand steel warhammer,25783
Off-hand white claw,25948
Ogre club,12570
Pirate hook (left),2997
Pirate hook (right),42380
Saradomin mjolnir,6762
Silver sickle,2961
Skewer,7443
Spatula,7439
Spork,7437
Steel 2h sword,1311
Steel battleaxe,1365
Steel claw,3097
Steel dagger,1207
Steel halberd,3194
Steel hasta,11371
Steel longsword,1295
Steel mace,1424
Steel scimitar,1325
Steel spear,1241
Steel sword,1281
Steel warhammer,1339
Superior ancient mace,32090
White 2h sword,6609
White battleaxe,6589
White claw,6587
White dagger,6591
White halberd,6599
White longsword,6607
White mace,6601
White scimitar,6611
White sword,6605
White warhammer,6613
Willow blackjack (d),6414
Willow blackjack (o),6412
Willow-blackjack,4600
Wooden spoon,7433
Zamorak mjolnir,6764
